"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jan 3, 2022 11:29:43 AM PST","15244765211","Order","111-8440617-2173830","76-0HZJ-EEFIB","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Woodgrain Brown)","1","amazon.com","Standard Orders","Amazon","FREEPORT","FL","32439-7678","MarketplaceFacilitator","26.95","1.89","0","0","0","0","0","0","0","0","-1.89","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 11:48:03 AM PST","15244765211","Order","112-2486530-7038662","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","FARMERS BRANCH","TX","75244-5402","MarketplaceFacilitator","26.95","2.22","0","0","0","0","0","0","0","0","-2.22","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 12:03:25 PM PST","15244765211","Order","111-8497407-1538654","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","Brandon","MS","39047","MarketplaceFacilitator","26.95","1.89","0","0","0","0","0","0","0","0","-3.78","-8.08","-3.64","0","0","13.34"
"Jan 3, 2022 12:03:25 PM PST","15244765211","Order","111-8497407-1538654","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","Brandon","MS","39047","","26.95","1.89","0","0","0","0","0","0","0","0","0","0","-3.64","0","0","25.20"
"Jan 3, 2022 12:20:17 PM PST","15244765211","Order","114-1533106-9289065","76-0HZJ-EEFIB","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Woodgrain Brown)","1","amazon.com","Standard Orders","Amazon","bastrop","la","71220","MarketplaceFacilitator","26.95","2.28","0","0","0","0","0","0","0","0","-2.28","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 12:22:34 PM PST","15244765211","Order","111-9798133-9195464","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","Dellrose","Tn","38453","MarketplaceFacilitator","26.95","2.56","0","0","0","0","0","0","0","0","-2.56","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 12:24:10 PM PST","15244765211","Order","113-7546075-1097855","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","2","amazon.com","Standard Orders","Amazon","CHAMPLIN","MN","55316-3321","MarketplaceFacilitator","53.90","4.06","7.35","0.56","0","0","0","0","0","0","-4.62","-8.08","-14.63","0","0","38.54"
"Jan 3, 2022 1:09:58 PM PST","15244765211","Order","111-9126875-2909029","S3-C76Q-MAK5","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Woodgrain Grey)","1","amazon.com","Standard Orders","Amazon","RANCHO CUCAMONGA","CA","91739-9060","MarketplaceFacilitator","26.95","2.09","0","0","0","0","0","0","0","0","-2.09","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 1:46:12 PM PST","15244765211","Order","112-1748849-2558669","76-0HZJ-EEFIB","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Woodgrain Brown)","1","amazon.com","Standard Orders","Amazon","OXFORD","NC","27565-3169","MarketplaceFacilitator","26.95","1.82","0","0","0","0","0","0","0","0","-1.82","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 3:27:44 PM PST","15244765211","Order","113-3986353-0629816","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","GILBERTSVILLE","PA","19525-9457","MarketplaceFacilitator","26.95","1.62","0","0","0","0","0","0","0","0","-1.62","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 3:41:33 PM PST","15244765211","Order","111-6987425-8845030","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","KERRVILLE","TX","78028-8336","MarketplaceFacilitator","26.95","2.22","0","0","0","0","0","0","0","0","-2.22","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 6:15:02 PM PST","15244765211","Order","114-4781244-9181857","10-LYV7-1U7J","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Game Camouflage)","1","amazon.com","Standard Orders","Amazon","GOLD CANYON","AZ","85118-3302","MarketplaceFacilitator","26.95","1.94","0","0","0","0","0","0","0","0","-1.94","-4.04","-2.84","0","0","20.07"
"Jan 3, 2022 6:51:28 PM PST","15244765211","Order","113-0316561-1358662","YS-XB6E-BIB5","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Woodgrain Pink)","1","amazon.com","Standard Orders","Amazon","Minden","NV","89423-7703","MarketplaceFacilitator","24.95","1.77","0","0","0","0","0","0","0","0","-1.77","-3.74","-3.64","0","0","17.57"
"Jan 3, 2022 6:51:36 PM PST","15244765211","Order","113-7668965-2476207","YS-XB6E-BIB5","Ez GunsSling Universal Non-Swivel Gunsling for Rifles,Shotguns and Favorite Firearm (Woodgrain Pink)","1","amazon.com","Standard Orders","Amazon","BEDIAS","TX","77831-5434","MarketplaceFacilitator","24.95","1.68","0","0","0","0","0","0","0","0","-1.68","-3.74","-3.64","0","0","17.57"
"Jan 3, 2022 8:51:07 PM PST","15244765211","Order","113-7906764-9526653","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","Taylorsville","Nc","28681","MarketplaceFacilitator","26.95","1.89","0","0","0","0","0","0","0","0","-1.89","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 11:03:24 PM PST","15244765211","Order","114-5557165-8741854","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","CHARLOTTE","NC","28277-4000","MarketplaceFacilitator","26.95","1.95","0","0","0","0","0","0","0","0","-1.95","-4.04","-3.64","0","0","19.27"
"Jan 3, 2022 11:36:09 PM PST","15244765211","Order","113-3033753-2534619","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","BEAVERTON","OR","97007-9030","","26.95","0","0","0","0","0","0","0","0","0","0","-4.04","-3.64","0","0","19.27"
"Jan 4, 2022 6:36:55 AM PST","15244765211","Order","113-8571812-0739446","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","LOVELAND","CO","80538-4335","MarketplaceFacilitator","26.95","1.00","0","0","0","0","0","0","0","0","-1.00","-4.04","-3.64","0","0","19.27"
"Jan 4, 2022 7:26:53 AM PST","15244765211","Order","112-8297759-8442611","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","CHEROKEE","NC","28719-1804","MarketplaceFacilitator","26.95","1.89","0","0","0","0","0","0","0","0","-1.89","-4.04","-3.64","0","0","19.27"
"Jan 4, 2022 8:20:47 AM PST","15244765211","Order","114-0890267-8172263","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","beach park","il","60087","MarketplaceFacilitator","26.95","2.29","0","0","0","0","0","0","0","0","-2.29","-4.04","-3.64","0","0","19.27"
"Jan 4, 2022 12:30:45 PM PST","15244765211","Order","113-8000586-0390606","XT-57LG-DX7O","Ez GunsSling Universal Non-Swivel Gunsling (K) For Rifles,Shotguns and Favorite Firearm Black","1","amazon.com","Standard Orders","Amazon","MADISON","WI","53703-2600","MarketplaceFacilitator","26.95","1.48","0","0","0","0","0","0","0","0","-1.48","-4.04","-3.64","0","0","19.27"
"Jan 4, 2022 1:31:07 PM PST","15244765211","Order","112-1934536-3585826","QG-GQKZ-YYA1","Ez X Bow Sling Crossbow Sling Xbow Sling Quick Release (Camo)","1","amazon.com","Standard Orders","Amazon","East Brunswick","NJ","08816-1213","MarketplaceFacilitator","24.95","1.65","0","0","0","0","0","0","0","0","-1.65","-3.74","-3.47","0","0","17.74"
