"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jan 2, 2019 5:42:41 AM PST","11031138231","Order","112-6606593-5913027","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","JAMESTOWN","KY","42629-2139","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 2, 2019 5:42:41 AM PST","11031138231","Order","114-4042058-5096200","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","MODESTO","CA","95355-9471","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 2, 2019 5:42:41 AM PST","11031138231","Order","111-6590546-6750633","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","LEESBURG","GA","31763-5027","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 2, 2019 5:42:41 AM PST","11031138231","Order","114-4892749-0799442","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","vance","AL","35490","MarketplaceFacilitator","22.95","1.84","5.95","0.48","0","0","0","0","0","0","-2.32","-4.34","0","0","0","24.56"
"Jan 2, 2019 12:43:58 PM PST","11031138231","Order","111-0840151-7844265","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","WEST ALLIS","WI","53214-2743","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 2, 2019 12:44:01 PM PST","11031138231","Order","113-9221576-1704263","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","PETALUMA","CA","94952-3306","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 2, 2019 5:05:54 PM PST","11031138231","Shipping Services","111-3290067-9840264","","ReturnPostageBilling","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5.46","-5.46"
"Jan 3, 2019 4:41:22 AM PST","11031138231","Order","111-9029590-5461845","864554000233","Crossbow Sling Xbow Sling Quick Release","1","amazon.com","Standard Orders","Seller","CENTRALIA","MO","65240-1549","","21.95","0","5.95","0","0","0","0","0","0","0","0","-4.19","0","0","0","23.71"
"Jan 3, 2019 4:52:35 AM PST","11031138231","Order","113-5020391-6453047","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","KILN","MS","39556-6606","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 4, 2019 9:42:31 AM PST","11031138231","Order","112-0735752-7550638","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","CLEVELAND","TN","37312-5502","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 4, 2019 9:42:31 AM PST","11031138231","Order","112-2732596-8794625","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","BELLEVILLE","ILLINOIS","62220-3735","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 4, 2019 9:42:31 AM PST","11031138231","Order","111-2700118-1988223","864554000233","Crossbow Sling Xbow Sling Quick Release","1","amazon.com","Standard Orders","Seller","WEST BLOOMFIELD","MI","48322-3814","","21.95","0","5.95","0","0","0","0","0","0","0","0","-4.19","0","0","0","23.71"
"Jan 4, 2019 9:42:35 AM PST","11031138231","Order","111-2407387-6559467","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","6","amazon.com","Standard Orders","Seller","SARASOTA","FL","34240-8799","","137.70","0","5.95","0","0","0","0","0","0","0","0","-21.54","0","0","0","122.11"
"Jan 5, 2019 8:28:10 AM PST","11031138231","Refund","111-0840151-7844265","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","WEST ALLIS","WI","53214-2743","","-22.95","0","-0.95","0","0","0","0","0","0","0","0","2.87","0","0","0","-21.03"
"Jan 7, 2019 5:42:31 AM PST","11031138231","Order","113-9730118-4533036","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","bakersfield","ca","93314","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 7, 2019 5:42:34 AM PST","11031138231","Order","113-4113523-1687469","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","HAMPTON","VA","23669-1433","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 7, 2019 5:42:35 AM PST","11031138231","Order","111-7893877-4929857","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","WEST ALLIS","WI","53214-2743","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 7, 2019 5:42:35 AM PST","11031138231","Order","112-4262743-4536221","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","WINCHESTER","VIRGINIA","22603-3211","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 7, 2019 5:42:35 AM PST","11031138231","Order","112-2878491-2466654","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","THORNTON","CO","80241-2452","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 7, 2019 6:13:32 AM PST","11031138231","Order","111-5375567-8077832","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","York","PA","17404","MarketplaceFacilitator","22.95","1.38","5.95","0.36","0","0","0","0","0","0","-1.74","-4.34","0","0","0","24.56"
"Jan 7, 2019 6:30:46 AM PST","11031138231","FBA Inventory Fee","","","FBA Inventory Storage Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","-0.02"
"Jan 7, 2019 5:02:26 PM PST","11031138231","Refund","111-7893877-4929857","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","WEST ALLIS","WI","53214-2743","","-22.95","0","-5.95","0","0","0","0","0","0","0","0","3.47","0","0","0","-25.43"
"Jan 8, 2019 4:41:10 AM PST","11031138231","Order","111-6577936-1707430","1E-6SZ0-5625","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Black)","1","amazon.com","Standard Orders","Seller","CUMMING","GEORGIA","30041-4003","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 8, 2019 4:41:11 AM PST","11031138231","Order","113-6924527-5806609","864554000233","Crossbow Sling Xbow Sling Quick Release","1","amazon.com","Standard Orders","Seller","LACOMBE","LA","70445-5102","","21.95","0","5.95","0","0","0","0","0","0","0","0","-4.19","0","0","0","23.71"
"Jan 8, 2019 4:41:11 AM PST","11031138231","Order","112-3411887-6755467","1E-6SZ0-5625","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Black)","1","amazon.com","Standard Orders","Seller","MONTEZUMA","GEORGIA","31063-2031","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 8, 2019 4:41:11 AM PST","11031138231","Order","114-4829921-2266623","1E-6SZ0-5625","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Black)","1","amazon.com","Standard Orders","Seller","VIRGINIA BEACH","VA","23462-7531","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 8, 2019 4:41:14 AM PST","11031138231","Order","112-7164484-5697835","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","BLUFFTON","OH","45817-9715","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 8, 2019 11:23:39 AM PST","11031138231","Refund","111-0840151-7844265","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","WEST ALLIS","WI","53214-2743","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5.00","-5.00"
"Jan 8, 2019 4:56:03 PM PST","11031138231","Shipping Services","111-0840151-7844265","","ReturnPostageBilling","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5.46","-5.46"
"Jan 10, 2019 4:41:08 AM PST","11031138231","Order","112-2637689-8305837","1E-6SZ0-5625","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Black)","1","amazon.com","Standard Orders","Seller","LIMA","NY","14485-9522","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 10, 2019 8:13:29 AM PST","11031138231","Order","111-6150251-8241832","76-0HZJ-EEFIB","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Woodgrain Brown)","1","amazon.com","Standard Orders","Seller","Batavia, OH  45103","OH","45103","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 11, 2019 4:41:03 AM PST","11031138231","Order","111-9986382-3043433","1E-6SZ0-5625","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Black)","1","amazon.com","Standard Orders","Seller","SCOTT DEPOT","WV","25560-7453","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
"Jan 11, 2019 10:13:46 AM PST","11031138231","Order","114-5051923-6767417","1E-6SZ0-5625","Ez GunsSling (tm) Universal Non-Swivel Gunsling for Rifles,Shotguns,Blackpowder (Black)","1","amazon.com","Standard Orders","Seller","MEMPHIS","TN","38117-7213","","22.95","0","5.95","0","0","0","0","0","0","0","0","-4.34","0","0","0","24.56"
